Date,Week day,Close,1W,1M,2M,3M,6M,12M
2015-04-28,Tue,-0.16929,-0.09429,-0.05357,-0.02643,-0.00857,0.05429,0.17357
2015-04-27,Mon,-0.17214,-0.09286,-0.05143,-0.025,-0.00429,0.05857,0.17786
2015-04-24,Fri,-0.17214,-0.09286,-0.05071,-0.025,-0.00429,0.05929,0.17857
2015-04-23,Thu,-0.17214,-0.09286,-0.04929,-0.025,-0.00643,0.05929,0.17857
2015-04-22,Wed,-0.17071,-0.10071,-0.04571,-0.02357,-0.005,0.06071,0.18
2015-04-21,Tue,-0.16929,-0.11857,-0.04857,-0.02357,-0.005,0.06,0.18
2015-04-20,Mon,-0.17214,-0.11714,-0.04857,-0.02286,-0.00429,0.06143,0.18143
2015-04-17,Fri,-0.17214,-0.11714,-0.04786,-0.01857,-0.005,0.05929,0.18071
2015-04-16,Thu,-0.17286,-0.115,-0.04357,-0.01786,-0.00143,0.06,0.18214
2015-04-15,Wed,-0.17429,-0.11429,-0.04143,-0.015,0.005,0.06071,0.18214
2015-04-14,Tue,-0.16714,-0.11,-0.03786,-0.01143,0.005,0.06214,0.185
2015-04-13,Mon,-0.16643,-0.105,-0.03643,-0.00786,0.00714,0.06571,0.18857
2015-04-10,Fri,-0.16571,-0.10286,-0.03571,-0.00643,0.00714,0.06643,0.18857
2015-04-09,Thu,-0.16286,-0.1,-0.03357,-0.005,0.00643,0.06643,0.19
2015-04-08,Wed,-0.16214,-0.09571,-0.03214,-0.00143,0.00714,0.06714,0.19214
2015-04-07,Tue,-0.15714,-0.08786,-0.02857,-0.00429,0.00857,0.06929,0.195
2015-04-02,Thu,-0.16143,-0.09357,-0.02286,-0.00429,0.01,0.06929,0.195
2015-04-01,Wed,-0.15714,-0.08857,-0.02143,-0.00143,0.01,0.07,0.195
2015-03-31,Tue,-0.02143,-0.08357,-0.01857,0.00286,0.01786,0.07,0.19786
2015-03-30,Mon,-0.16286,-0.07571,-0.01714,0.00286,0.01786,0.07,0.19786
2015-03-27,Fri,-0.15571,-0.04143,-0.01571,-0.00143,0.01357,0.07071,0.19857
2015-03-26,Thu,-0.14429,-0.04214,-0.02071,-0.00143,0.01357,0.07071,0.19857
2015-03-25,Wed,-0.14143,-0.035,-0.01929,-0.00143,0.01357,0.07143,0.2
2015-03-24,Tue,-0.13,-0.035,-0.01429,-0.00143,0.01357,0.07214,0.2
2015-03-23,Mon,-0.13286,-0.05,-0.01357,-0.00286,0.01357,0.07071,0.2
2015-03-20,Fri,-0.12714,-0.08143,-0.01571,-0.00429,0.01429,0.06929,0.2
2015-03-19,Thu,-0.12643,-0.08286,-0.01286,-0.00214,0.01714,0.07214,0.20143
2015-03-18,Wed,-0.12571,-0.07429,-0.01286,-0.00214,0.02,0.07857,0.20571
2015-03-17,Tue,-0.12714,-0.075,-0.01286,0.00071,0.01929,0.07286,0.20357
2015-03-16,Mon,-0.12714,-0.07357,-0.01071,0.00071,0.01929,0.07143,0.20357
2015-03-13,Fri,-0.12643,-0.07214,-0.01071,0.00071,0.01857,0.07429,0.20357
2015-03-12,Thu,-0.12643,-0.07571,-0.00929,0.00214,0.01857,0.07429,0.20357
2015-03-11,Wed,-0.12714,-0.07143,-0.00857,0.00214,0.01929,0.07571,0.20357
2015-03-10,Tue,-0.12714,-0.07357,-0.00714,0.00357,0.02143,0.07929,0.20643
2015-03-09,Mon,-0.12571,-0.07,-0.00714,0.00286,0.02214,0.08,0.20929
2015-03-06,Fri,-0.12429,-0.065,-0.00714,0.00286,0.025,0.08143,0.20714
2015-03-05,Thu,-0.12571,-0.06857,-0.00571,0.00429,0.02643,0.08286,0.20714
2015-03-04,Wed,-0.12571,-0.06643,-0.00429,0.00429,0.02643,0.08214,0.21
2015-03-03,Tue,-0.12214,-0.06214,-0.00714,0.00643,0.02643,0.08143,0.21
2015-03-02,Mon,-0.12071,-0.06071,-0.00714,0.005,0.025,0.08143,0.21
2015-02-27,Fri,0.01357,-0.06,-0.00643,0.00429,0.025,0.08143,0.20714
2015-02-26,Thu,-0.12071,-0.05643,-0.00643,0.00429,0.02143,0.085,0.20929
2015-02-25,Wed,-0.11929,-0.025,-0.00357,0.00857,0.02357,0.08714,0.21286
2015-02-24,Tue,-0.11857,-0.02143,-0.005,0.00929,0.02429,0.08929,0.21643
2015-02-23,Mon,-0.11429,-0.02357,-0.00786,0.00929,0.02429,0.08929,0.21786
2015-02-20,Fri,-0.10643,-0.025,-0.00643,0.00929,0.02571,0.09143,0.22357
2015-02-19,Thu,-0.10286,-0.03571,-0.00643,0.00929,0.025,0.09143,0.22143
2015-02-18,Wed,-0.10286,-0.06857,-0.00643,0.00929,0.02571,0.09143,0.22286
2015-02-17,Tue,-0.10571,-0.06357,-0.00643,0.00929,0.02571,0.09214,0.22214
2015-02-16,Mon,-0.10429,-0.06357,-0.00786,0.00643,0.025,0.09214,0.225
2015-02-13,Fri,-0.10714,-0.06357,-0.00786,0.00643,0.02357,0.09286,0.22429
2015-02-12,Thu,-0.10571,-0.06357,-0.01071,0.00643,0.02357,0.09143,0.22643
2015-02-11,Wed,-0.1,-0.06357,-0.01071,0.005,0.02786,0.09286,0.22714
2015-02-10,Tue,-0.1,-0.06071,-0.01071,0.00429,0.02571,0.09071,0.23286
2015-02-09,Mon,-0.09643,-0.05786,-0.01,0.00786,0.02429,0.09143,0.23286
2015-02-06,Fri,-0.09643,-0.05643,-0.00714,0.01071,0.02571,0.09071,0.23
2015-02-05,Thu,-0.08714,-0.055,-0.00714,0.01071,0.02571,0.09071,0.22857
2015-02-04,Wed,-0.08,-0.05286,-0.00429,0.01143,0.02571,0.09,0.22643
2015-02-03,Tue,-0.07357,-0.05071,-0.00429,0.01143,0.02786,0.09286,0.23429
2015-02-02,Mon,-0.07214,-0.045,-0.00357,0.01143,0.03214,0.095,0.23714
2015-01-30,Fri,0.01643,-0.04429,-0.00357,0.01143,0.03214,0.09357,0.235
2015-01-29,Thu,-0.08071,-0.04571,-0.005,0.00929,0.03214,0.095,0.23643
2015-01-28,Wed,-0.07786,-0.03071,-0.00357,0.01071,0.03357,0.09429,0.235
2015-01-27,Tue,-0.06143,-0.02571,-0.00286,0.01214,0.03429,0.09643,0.23929
2015-01-26,Mon,-0.08143,-0.03357,-0.00643,0.00929,0.03429,0.09714,0.23857
2015-01-23,Fri,-0.08071,-0.04071,-0.00714,0.00786,0.03286,0.09643,0.23857
2015-01-22,Thu,-0.10357,-0.05286,-0.00929,0.00429,0.03143,0.09929,0.24714
2015-01-21,Wed,-0.145,-0.09214,-0.01929,0.00571,0.03071,0.09857,0.24571
2015-01-20,Tue,-0.15643,-0.09071,-0.02,0.00429,0.03071,0.09786,0.24571
2015-01-19,Mon,-0.155,-0.09143,-0.02071,0.00429,0.02929,0.1,0.245
2015-01-16,Fri,-0.155,-0.08857,-0.01929,0.01,0.02929,0.10643,0.25
2015-01-15,Thu,-0.15357,-0.08143,-0.00929,0.02,0.03929,0.11571,0.26357
2015-01-14,Wed,-0.15929,-0.07857,-0.01,0.02143,0.045,0.12571,0.275
2015-01-13,Tue,-0.15714,-0.07429,-0.00714,0.025,0.04786,0.12786,0.27857
2015-01-12,Mon,-0.15571,-0.07286,-0.00071,0.02571,0.04857,0.13071,0.27929
2015-01-09,Fri,-0.15571,-0.07714,-0.00071,0.02571,0.04786,0.13143,0.28286
2015-01-08,Thu,-0.15214,-0.07143,-0.00071,0.02571,0.04786,0.13214,0.28071
2015-01-07,Wed,-0.14714,-0.06857,-0.00071,0.02571,0.04714,0.13357,0.28071
2015-01-06,Tue,-0.14429,-0.06357,0.00214,0.02714,0.05214,0.13857,0.28571
2015-01-05,Mon,-0.14143,-0.06,0.00357,0.03,0.05429,0.14,0.28714
2015-01-02,Fri,-0.13857,-0.05571,0.005,0.03286,0.05786,0.14286,0.29143
2014-12-31,Wed,0.02929,-0.05214,0.00714,0.03357,0.05857,0.14571,0.29357
2014-12-30,Tue,-0.13429,-0.04857,0.00857,0.03357,0.05786,0.14,0.29571
2014-12-29,Mon,-0.13286,0.01286,0.01214,0.03571,0.05929,0.14143,0.29571
2014-12-24,Wed,-0.13571,0.01143,0.01214,0.035,0.05643,0.14143,0.29571
2014-12-23,Tue,-0.12429,0.01571,0.01214,0.03643,0.05643,0.14143,0.29571
2014-12-22,Mon,-0.12214,-0.05429,0.01,0.03714,0.05786,0.14286,0.29857
2014-12-19,Fri,-0.12143,-0.05214,0.01071,0.03714,0.05929,0.14571,0.29857
2014-12-18,Thu,-0.11,-0.04929,0.01143,0.03643,0.05857,0.14571,0.29857
2014-12-17,Wed,-0.09786,-0.04643,0.01214,0.035,0.05929,0.14929,0.30286
2014-12-16,Tue,-0.08571,-0.045,0.01214,0.03714,0.06071,0.14929,0.30286
2014-12-15,Mon,-0.07714,-0.04857,0.01214,0.03714,0.06143,0.14929,0.3
2014-12-12,Fri,-0.07286,-0.04929,0.01214,0.035,0.06,0.15071,0.3
2014-12-11,Thu,-0.07214,-0.045,0.01214,0.035,0.06,0.14929,0.30143
2014-12-10,Wed,-0.08643,-0.04571,0.01214,0.03286,0.05857,0.14786,0.29857
2014-12-09,Tue,-0.08857,-0.045,0.01214,0.03357,0.05929,0.14786,0.29786
2014-12-08,Mon,-0.08071,-0.04429,0.01143,0.03571,0.05857,0.14571,0.29643
2014-12-05,Fri,-0.07643,-0.03929,0.01143,0.03714,0.05786,0.14786,0.30143
2014-12-04,Thu,-0.065,-0.03929,0.01143,0.03571,0.05643,0.14714,0.29786
2014-12-03,Wed,-0.06143,-0.03429,0.01143,0.03571,0.05786,0.14714,0.29786
2014-12-02,Tue,-0.04214,-0.02571,0.01143,0.03643,0.06,0.14786,0.30143
2014-12-01,Mon,-0.02857,-0.01714,0.01143,0.03786,0.06071,0.15071,0.30286
2014-11-28,Fri,0.1,-0.00857,0.01357,0.03786,0.06214,0.15071,0.30286
2014-11-27,Thu,-0.00714,-0.00214,0.01214,0.03714,0.06286,0.15071,0.29786
2014-11-26,Wed,-0.01,0.01429,0.00643,0.03714,0.06286,0.15143,0.30143
2014-11-25,Tue,-0.04286,0.00286,0.005,0.03714,0.06214,0.15214,0.3
2014-11-24,Mon,-0.05643,-0.00071,0.00429,0.03714,0.06214,0.15,0.3
2014-11-21,Fri,-0.06929,-0.00571,0.00429,0.03571,0.06214,0.15,0.30286
2014-11-20,Thu,-0.07429,-0.00643,0.00429,0.03571,0.06214,0.15,0.305
2014-11-19,Wed,-0.07071,-0.03214,0.00429,0.03714,0.06143,0.15143,0.30714
2014-11-18,Tue,-0.07357,-0.035,0.00214,0.03286,0.05643,0.14714,0.30071
2014-11-17,Mon,-0.07429,-0.03714,0.00214,0.03143,0.05357,0.14714,0.30071
2014-11-14,Fri,-0.06643,-0.03571,0.00214,0.03143,0.05357,0.14857,0.30143
2014-11-13,Thu,-0.06643,-0.03143,0.00214,0.03071,0.05286,0.14714,0.30214
2014-11-12,Wed,-0.075,-0.03143,0.00214,0.03,0.055,0.14786,0.30214
2014-11-11,Tue,-0.08,-0.03143,0.00214,0.03143,0.05429,0.14643,0.30214
2014-11-10,Mon,-0.08143,-0.03357,0.00143,0.03,0.05286,0.14643,0.30214
2014-11-07,Fri,-0.08143,-0.03357,0.00214,0.03,0.05286,0.14643,0.30214
2014-11-06,Thu,-0.07571,-0.03714,0.00214,0.03286,0.055,0.14786,0.30357
2014-11-05,Wed,-0.07714,-0.03857,0.00214,0.03286,0.06,0.14786,0.305
2014-11-04,Tue,-0.06929,-0.03643,0.00357,0.03357,0.06071,0.14786,0.30857
2014-11-03,Mon,-0.05643,-0.03,0.00357,0.03429,0.06143,0.15143,0.30857
2014-10-31,Fri,0.04357,-0.025,0.005,0.03571,0.06214,0.15286,0.31143
2014-10-30,Thu,-0.05643,-0.02071,0.005,0.03643,0.06214,0.15214,0.31
2014-10-29,Wed,-0.04429,0.00214,0.00571,0.03643,0.06429,0.15143,0.31214
2014-10-28,Tue,-0.03429,0.00786,0.00571,0.03643,0.06429,0.15357,0.31214
2014-10-27,Mon,-0.03357,0.00786,0.00643,0.03714,0.06429,0.15143,0.31214
2014-10-24,Fri,-0.03214,0.005,0.00571,0.035,0.06286,0.15,0.31071
2014-10-23,Thu,-0.03571,-0.005,0.005,0.03429,0.06214,0.15,0.31071
2014-10-22,Wed,-0.03929,-0.02643,0.00357,0.03286,0.06143,0.14929,0.30857
2014-10-21,Tue,-0.04786,-0.03714,0.00286,0.03071,0.05857,0.14643,0.30571
2014-10-20,Mon,-0.06571,-0.04143,0.00286,0.03,0.055,0.14429,0.30214
2014-10-17,Fri,-0.06857,-0.03714,0.00286,0.03071,0.05643,0.14643,0.30571
2014-10-16,Thu,-0.06214,-0.03643,0.00286,0.03071,0.05714,0.14857,0.30643
2014-10-15,Wed,-0.06857,-0.03929,0.00286,0.03,0.05643,0.14571,0.30571
2014-10-14,Tue,-0.06714,-0.04143,0.00571,0.03214,0.05929,0.14929,0.30857
2014-10-13,Mon,-0.06929,-0.04143,0.00571,0.03214,0.05857,0.14786,0.30714
2014-10-10,Fri,-0.06857,-0.04357,0.00571,0.03143,0.055,0.14286,0.30214
2014-10-09,Thu,-0.06357,-0.03071,0.00357,0.03143,0.05429,0.14286,0.30143
2014-10-08,Wed,-0.06429,-0.03,0.00214,0.03214,0.05429,0.14357,0.30143
2014-10-07,Tue,-0.07071,-0.03071,0.00214,0.03214,0.05214,0.145,0.30357
2014-10-06,Mon,-0.06286,-0.02714,0.00357,0.03214,0.05214,0.145,0.30357
2014-10-03,Fri,-0.06,-0.02571,0.00357,0.03214,0.05214,0.14571,0.30357
2014-10-02,Thu,-0.06,-0.02571,0.00357,0.03214,0.05286,0.14357,0.29929
2014-10-01,Wed,-0.05857,-0.02286,0.00357,0.03286,0.05714,0.145,0.30143
2014-09-30,Tue,0.14286,-0.02143,0.00357,0.03286,0.05714,0.14571,0.30214
2014-09-29,Mon,-0.06143,-0.01857,0.00143,0.03429,0.05714,0.14714,0.30214
2014-09-26,Fri,-0.05143,-0.00786,0.005,0.03429,0.05714,0.145,0.30214
2014-09-25,Thu,-0.03929,-0.01286,0.00286,0.03429,0.055,0.145,0.30214
2014-09-24,Wed,-0.02,-0.01,0.00357,0.03429,0.05571,0.14643,0.305
2014-09-23,Tue,-0.03571,-0.02429,0.00214,0.03071,0.05286,0.14571,0.30214
2014-09-22,Mon,-0.04143,-0.02786,0.00143,0.03071,0.05143,0.14571,0.30214
2014-09-19,Fri,-0.04143,-0.03714,0.00286,0.03214,0.05214,0.14857,0.30286
2014-09-18,Thu,-0.04571,-0.03714,0.00286,0.03214,0.05143,0.14429,0.30214
2014-09-17,Wed,-0.04714,-0.04643,0.00071,0.03214,0.05,0.14286,0.30071
2014-09-16,Tue,-0.04714,-0.05143,0.00071,0.03143,0.05,0.14286,0.29929
2014-09-15,Mon,-0.04929,-0.04929,0.00071,0.03214,0.05071,0.14286,0.29929
2014-09-12,Fri,-0.05071,-0.04929,0.00214,0.03286,0.05071,0.14,0.29786
2014-09-11,Thu,-0.05929,-0.06,0.00071,0.03286,0.05,0.14,0.29929
2014-09-10,Wed,-0.06429,-0.06143,-0.00286,0.03214,0.05071,0.14286,0.30071
2014-09-09,Tue,-0.01714,-0.07,-0.00286,0.03071,0.04714,0.145,0.30071
2014-09-08,Mon,-0.02571,-0.06357,-0.00071,0.03071,0.05357,0.15143,0.30714
2014-09-05,Fri,-0.02857,-0.05214,0.00071,0.03286,0.05857,0.15571,0.30786
2014-09-04,Thu,-0.02714,-0.00143,0.05071,0.09,0.115,0.20714,0.36429
2014-09-03,Wed,-0.02643,0.00143,0.05143,0.09214,0.11643,0.20857,0.36714
2014-09-02,Tue,-0.03071,0.005,0.05,0.09214,0.11571,0.20857,0.36786
2014-09-01,Mon,-0.02643,0.00786,0.05571,0.09714,0.12143,0.21786,0.38
2014-08-29,Fri,0.04929,0.01071,0.06,0.10214,0.12643,0.22357,0.38714
2014-08-28,Thu,-0.02286,0.01643,0.05929,0.10357,0.13,0.22643,0.38571
2014-08-27,Wed,-0.01786,0.02929,0.06214,0.10357,0.13143,0.22786,0.39143
2014-08-26,Tue,-0.01857,0.02929,0.06286,0.10643,0.13857,0.23571,0.39357
2014-08-22,Fri,-0.01643,0.03,0.07143,0.12,0.15143,0.24929,0.41214
2014-08-21,Thu,-0.01643,0.02643,0.07143,0.12143,0.15214,0.24786,0.41214
2014-08-20,Wed,-0.01571,0.01429,0.07071,0.12143,0.15429,0.24857,0.41814
2014-08-19,Tue,-0.01214,0.01643,0.07429,0.12357,0.15357,0.24857,0.41957
2014-08-18,Mon,-0.00714,0.01643,0.07857,0.12714,0.15786,0.25857,0.42286
2014-08-15,Fri,-0.00857,0.01714,0.07929,0.12643,0.15714,0.25857,0.42286
2014-08-14,Thu,-0.00429,0.01714,0.07929,0.12714,0.15929,0.26,0.42571
